transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T268,U7036,2894.59,Withdrawal,Card,Android,Hyderabad,1304,17,2,2137.99,0,0.258,7,0
T269,U5703,7700.51,Withdrawal,Card,Android,Mumbai,1581,10,0,10382.32,0,0.088,6,0
T270,U2745,20323.39,Payment,UPI,Android,Hyderabad,1806,21,1,12682.73,0,0.273,2,0
T271,U3845,3747.5,Withdrawal,Card,Android,Hyderabad,1703,13,0,3743.7,0,0.331,3,0
T272,U3307,10553.29,Payment,NetBanking,Android,Bangalore,1749,9,1,7931.23,0,0.336,1,0
T273,U1935,12632.35,Withdrawal,Card,Android,Bangalore,728,11,1,14034.88,0,0.114,8,0
T274,U6024,6014.81,Withdrawal,UPI,iOS,Mumbai,734,21,1,6204.98,0,0.122,4,0
T275,U2060,18127.6,Withdrawal,NetBanking,iOS,Mumbai,886,7,0,12654.3,0,0.148,2,0
T276,U9553,7264.44,Transfer,UPI,iOS,Delhi,1575,16,2,6261.16,0,0.276,3,0
T277,U9600,1040.24,Payment,UPI,iOS,Chennai,349,12,0,1274.93,0,0.347,1,0
T278,U7406,27142.92,Transfer,UPI,Android,Hyderabad,1789,9,0,27457.67,0,0.513,2,0
T279,U2680,3476.98,Withdrawal,UPI,iOS,Hyderabad,1773,16,0,3263.84,0,0.259,1,0
T280,U5213,6709.21,Withdrawal,Card,iOS,Chennai,196,7,2,6879.97,1,0.358,3,0
T281,U2830,13219.87,Payment,Wallet,iOS,Chennai,199,19,2,13319.26,1,0.377,2,0
T282,U5196,5785.55,Withdrawal,NetBanking,Android,Bangalore,225,14,1,8543.91,1,0.303,3,0
T283,U1980,22219.49,Transfer,Wallet,iOS,Hyderabad,191,12,1,29723.61,0,0.048,7,0
T284,U3276,12143.82,Transfer,Card,Android,Delhi,1236,16,0,12378.54,0,0.168,1,0
T285,U7770,9517.46,Payment,Wallet,Android,Mumbai,1245,10,1,7973.95,0,0.472,5,0
T286,U6916,10440.82,Transfer,Card,Web,Mumbai,823,9,1,14199.87,0,0.101,7,0
T287,U1402,24099.95,Payment,NetBanking,iOS,Mumbai,1229,14,1,19451.3,0,0.369,2,0
T288,U6945,8989.74,Payment,NetBanking,Android,Bangalore,1594,18,0,7382.08,0,0.604,3,0
T289,U5183,33617.15,Payment,Wallet,Web,Hyderabad,28,20,2,17344.3,0,0.686,5,1
T290,U8619,18613.19,Payment,NetBanking,Web,Bangalore,1851,16,1,16013.78,0,0.243,2,0
T291,U4470,22306.26,Payment,NetBanking,iOS,Hyderabad,1327,17,1,17075.74,0,0.196,2,0
T292,U2046,13013.02,Withdrawal,UPI,iOS,Chennai,979,14,2,11045.48,0,0.057,5,0
T293,U4409,10745.95,Payment,Wallet,Android,Bangalore,350,14,1,6625.71,0,0.365,1,0
T294,U6350,25916.45,Payment,UPI,Android,Bangalore,360,21,1,19090.38,0,0.186,5,0
T295,U3926,20845.16,Withdrawal,Card,iOS,Delhi,585,10,0,27973.49,0,0.148,3,0
T296,U6172,8004.61,Payment,Card,Android,Hyderabad,1566,16,0,5436.88,0,0.348,1,0
T297,U8340,24747.26,Transfer,NetBanking,Web,Bangalore,262,18,0,20695.09,0,0.273,2,0
T298,U3861,17414.66,Payment,UPI,iOS,Hyderabad,1183,21,1,16796.18,0,0.167,3,0
T299,U7526,8280.12,Payment,Wallet,Android,Bangalore,393,16,0,7902.36,0,0.109,1,0
T300,U4874,50000.0,Transfer,Card,Web,Delhi,271,3,3,17271.32,1,0.79,8,1
T301,U4194,5149.13,Transfer,Wallet,iOS,Chennai,430,17,2,6194.59,0,0.101,1,0
T302,U4993,14246.81,Transfer,Wallet,iOS,Chennai,59,4,2,8192.81,0,0.852,4,1
T303,U1707,4246.57,Payment,Card,Android,Delhi,305,10,1,3655.43,0,0.106,2,0
T304,U9520,21026.12,Transfer,NetBanking,Android,Chennai,1434,11,2,25112.12,0,0.213,5,0
T305,U2241,6460.23,Payment,UPI,Android,Chennai,1942,14,3,8102.24,0,0.282,4,0
T306,U4675,31821.47,Transfer,Card,Android,Mumbai,50,4,1,9582.02,1,0.831,8,1
T307,U2826,20076.25,Transfer,Wallet,Android,Bangalore,1657,2,3,11900.99,0,0.495,6,1
T308,U1106,17098.52,Transfer,Wallet,iOS,Hyderabad,854,10,0,15393.41,0,0.072,5,0
T309,U8378,43414.16,Withdrawal,Card,Android,Bangalore,315,17,1,22451.46,0,0.12,4,0
T310,U9805,6224.75,Payment,NetBanking,Android,Chennai,833,9,1,6368.65,1,0.189,4,0
T311,U8465,3999.91,Transfer,Card,iOS,Delhi,973,17,0,4585.39,0,0.143,3,0
T312,U4814,22775.78,Withdrawal,Card,iOS,Hyderabad,183,20,0,25580.64,0,0.249,2,0
T313,U9018,10325.91,Payment,UPI,Android,Chennai,846,19,1,7175.29,0,0.037,6,0
T314,U4615,2695.02,Payment,UPI,iOS,Chennai,357,12,0,3076.52,0,0.066,1,0
T315,U6110,31014.26,Transfer,Card,Android,Mumbai,17,3,2,8137.57,1,0.862,6,1
T316,U8934,7784.82,Payment,UPI,Android,Hyderabad,876,8,1,6040.96,0,0.161,1,0
T317,U9928,15953.91,Payment,Card,iOS,Delhi,282,9,0,20403.49,0,0.349,4,0
T318,U6826,22031.9,Transfer,Card,Android,Delhi,1888,15,1,29632.52,0,0.148,2,0
T319,U2050,16480.65,Payment,UPI,Android,Hyderabad,292,12,0,16060.79,0,0.084,1,0
T320,U9991,22650.64,Transfer,Card,Web,Delhi,1886,17,0,15516.34,0,0.126,1,0
T321,U1716,7506.57,Withdrawal,Wallet,Android,Bangalore,1681,21,0,13015.35,0,0.308,4,0
T322,U6653,10244.6,Withdrawal,UPI,Android,Delhi,1277,9,0,17492.3,0,0.169,3,0
T323,U3201,12948.32,Transfer,Card,Android,Hyderabad,902,18,1,16931.13,0,0.492,2,0
T324,U9716,1574.96,Payment,UPI,iOS,Mumbai,412,16,2,1664.82,0,0.23,4,0
T325,U4476,21015.69,Transfer,Wallet,Android,Mumbai,1905,14,1,25460.4,0,0.228,6,0
T326,U9177,15432.42,Payment,Card,iOS,Bangalore,854,13,1,13821.49,0,0.161,1,0
T327,U1356,3267.5,Payment,Card,Android,Hyderabad,1806,19,0,2865.15,0,0.176,2,0
T328,U2080,44837.53,Transfer,UPI,iOS,Delhi,719,7,0,29311.78,0,0.319,4,0
T329,U6497,3733.17,Payment,UPI,iOS,Chennai,1028,10,0,4464.87,0,0.383,1,0
T330,U3632,22088.78,Payment,Card,Android,Hyderabad,1534,21,1,23652.8,0,0.436,5,0
T331,U3968,5738.48,Withdrawal,NetBanking,Web,Hyderabad,1225,13,2,4714.01,0,0.267,2,0
T332,U6527,32416.62,Payment,NetBanking,Android,Delhi,1628,19,1,23298.02,1,0.154,4,0
T333,U3671,22985.44,Withdrawal,Card,Android,Hyderabad,1402,17,0,19437.4,0,0.199,5,0
T334,U3739,20513.86,Payment,UPI,Android,Chennai,528,7,2,29693.88,0,0.406,2,0
T335,U2573,5989.2,Transfer,UPI,Android,Chennai,990,15,1,7425.28,0,0.133,3,0
T336,U2726,10388.36,Payment,Wallet,Android,Mumbai,356,8,3,12630.78,0,0.281,2,0
T337,U8029,27455.36,Payment,Card,iOS,Delhi,1051,18,0,22267.8,0,0.207,1,0
T338,U5132,4076.24,Payment,Wallet,iOS,Bangalore,1510,12,0,4537.19,0,0.151,2,0
T339,U6600,50000.0,Transfer,Card,iOS,Hyderabad,210,3,2,17453.76,0,0.687,7,1
T340,U3373,11115.04,Transfer,UPI,Android,Chennai,1766,17,2,19589.57,0,0.088,2,0
T341,U2258,7302.11,Payment,Wallet,iOS,Hyderabad,950,12,0,6946.25,0,0.256,1,0
T342,U7135,17580.47,Payment,Wallet,Android,Mumbai,981,13,4,13470.65,0,0.223,3,0
T343,U1686,20605.26,Transfer,NetBanking,Android,Delhi,1881,15,0,16135.77,0,0.066,6,0
T344,U1796,9809.72,Payment,Card,Android,Hyderabad,1446,14,0,11170.25,0,0.12,6,0
T345,U4342,1363.01,Payment,Wallet,Android,Delhi,809,17,2,1546.58,1,0.185,9,0
T346,U7639,10957.45,Withdrawal,Wallet,iOS,Bangalore,1829,15,1,11960.11,0,0.186,2,0
T347,U9558,5361.66,Transfer,UPI,Android,Chennai,1216,11,0,6457.1,0,0.071,2,0
T348,U3069,20900.84,Payment,Wallet,Android,Bangalore,1361,21,0,26359.34,0,0.082,4,0
T349,U3729,7006.85,Payment,UPI,iOS,Delhi,1146,11,0,14418.51,0,0.299,2,0
T350,U7462,12777.14,Transfer,UPI,Android,Delhi,1225,15,1,10162.28,0,0.057,1,0
T351,U1000,14956.28,Payment,Card,Android,Chennai,1992,12,0,12217.59,0,0.196,3,0
T352,U3179,22443.09,Transfer,NetBanking,Android,Bangalore,1272,20,0,13947.33,0,0.26,6,0
T353,U2146,20568.67,Withdrawal,NetBanking,Android,Delhi,1843,8,1,29611.01,0,0.087,4,0
T354,U8622,1161.31,Transfer,Wallet,Android,Chennai,980,12,0,1248.7,1,0.085,2,0
T355,U2256,6459.88,Withdrawal,Card,Android,Delhi,56,8,4,14845.53,1,0.812,6,1
T356,U2505,11149.76,Payment,Wallet,Android,Hyderabad,1924,20,1,15073.86,0,0.445,2,0
T357,U8179,1874.38,Payment,Wallet,Android,Chennai,1333,21,1,1882.84,0,0.52,2,0
T358,U6763,27779.99,Payment,UPI,Android,Mumbai,986,16,1,26193.66,0,0.395,3,0
T359,U6884,31684.3,Transfer,Wallet,Android,Bangalore,1236,8,0,28375.33,0,0.205,1,0
T360,U5844,25173.62,Payment,UPI,iOS,Delhi,900,8,0,20748.63,0,0.154,4,0
T361,U3763,9912.66,Withdrawal,Card,Android,Chennai,1699,18,3,12868.27,0,0.304,1,0
T362,U2296,16325.61,Transfer,UPI,Android,Bangalore,184,11,3,2601.91,1,0.707,5,1
T363,U1914,13880.91,Withdrawal,Wallet,Android,Mumbai,1670,10,1,14182.16,0,0.052,4,0
T364,U3447,8209.24,Payment,NetBanking,Android,Chennai,1273,15,0,7546.57,0,0.187,2,0
T365,U2426,11590.4,Transfer,UPI,Android,Chennai,1633,13,0,8702.12,0,0.42,3,0
T366,U5545,15571.04,Payment,UPI,Android,Bangalore,1810,10,0,16239.63,0,0.163,4,0
T367,U1278,38923.5,Transfer,Wallet,Web,Mumbai,268,14,1,21765.31,0,0.306,2,0
T368,U4465,50000.0,Transfer,Card,Android,Bangalore,18,13,4,19900.13,0,0.755,7,1
T369,U6154,16874.14,Payment,Card,Android,Chennai,1674,19,0,12856.97,0,0.251,2,0
T370,U7613,20666.31,Transfer,Card,iOS,Delhi,1396,18,2,12861.79,0,0.13,3,0
T371,U2770,23860.3,Payment,NetBanking,iOS,Chennai,1463,21,1,25459.27,0,0.242,6,0
T372,U6938,28738.95,Payment,NetBanking,Android,Chennai,385,18,3,24920.79,0,0.032,2,0
T373,U7586,1977.57,Transfer,NetBanking,Android,Chennai,1696,11,0,1975.21,1,0.191,2,0
T374,U1551,23683.43,Payment,NetBanking,Android,Hyderabad,566,10,0,22544.91,0,0.103,3,0
T375,U3507,12278.53,Withdrawal,Card,Android,Bangalore,1018,12,0,12222.84,0,0.232,3,0
T376,U5007,47573.43,Payment,UPI,Android,Bangalore,260,0,4,16351.98,0,0.599,6,1
T377,U2851,2490.34,Transfer,Card,Android,Mumbai,1374,10,1,2971.02,0,0.077,3,0
T378,U3585,9403.2,Payment,Wallet,iOS,Bangalore,1306,7,0,10615.58,0,0.256,2,0
T379,U2650,12617.43,Payment,Wallet,Android,Hyderabad,692,13,1,17706.88,0,0.393,2,0
T380,U2965,9045.32,Payment,UPI,iOS,Hyderabad,468,12,0,8708.74,1,0.298,3,0
T381,U8246,16856.7,Withdrawal,UPI,iOS,Chennai,1172,11,3,14465.63,0,0.534,2,0
T382,U3839,24844.08,Payment,Card,Android,Delhi,1783,21,2,26098.23,0,0.373,5,0
T383,U1661,50000.0,Payment,UPI,iOS,Mumbai,10,16,4,14687.72,1,0.604,7,1
T384,U1799,1709.95,Transfer,NetBanking,iOS,Chennai,560,9,2,1530.09,0,0.168,2,0
T385,U4638,24348.04,Payment,Wallet,Web,Chennai,1633,20,0,26415.51,0,0.172,5,0
T386,U6392,23426.28,Transfer,Card,Web,Bangalore,1240,18,0,16835.57,0,0.402,1,0
T387,U5723,17962.46,Transfer,Card,Web,Bangalore,1675,7,0,19857.37,0,0.313,3,0
T388,U5096,6668.44,Transfer,NetBanking,Android,Delhi,747,12,0,6606.92,0,0.255,2,0
T389,U7925,13433.27,Payment,UPI,Android,Chennai,1758,20,0,20384.3,0,0.594,1,0
T390,U1229,24060.87,Payment,NetBanking,iOS,Delhi,820,13,1,18750.39,0,0.305,5,0
T391,U6239,8762.36,Payment,Card,Android,Hyderabad,955,16,1,9238.16,0,0.257,8,0
T392,U1338,10528.16,Payment,UPI,iOS,Mumbai,1687,10,1,17021.76,0,0.247,2,0
T393,U9258,50000.0,Transfer,Card,iOS,Bangalore,286,14,3,18344.15,1,0.991,2,1
T394,U8662,1576.77,Transfer,NetBanking,iOS,Bangalore,310,11,0,1495.52,0,0.225,3,0
T395,U1603,28702.69,Payment,Wallet,Android,Chennai,1976,9,0,23433.55,0,0.276,4,0
T396,U8250,10774.56,Payment,UPI,Android,Chennai,637,19,0,10120.05,0,0.029,2,0
T397,U6128,30542.79,Withdrawal,Wallet,Android,Hyderabad,1914,9,2,24201.8,1,0.411,2,0
T398,U3938,26265.39,Transfer,UPI,iOS,Hyderabad,1404,15,1,28875.91,0,0.206,1,0
T399,U2899,1230.58,Payment,UPI,Android,Mumbai,1572,11,1,1069.07,0,0.231,5,0
T400,U5551,18588.74,Transfer,UPI,iOS,Hyderabad,1326,16,0,18632.82,0,0.532,1,0
T401,U8455,20535.71,Payment,NetBanking,Android,Hyderabad,1417,19,1,13997.19,0,0.06,1,0
T402,U8704,12039.96,Payment,Wallet,Android,Delhi,329,14,0,7271.45,0,0.254,4,0
T403,U6333,2099.72,Payment,UPI,Android,Mumbai,410,14,0,2347.63,0,0.252,1,0
T404,U6859,20485.48,Transfer,NetBanking,Android,Bangalore,1216,14,2,22156.4,0,0.143,2,0
T405,U5264,23557.97,Payment,Wallet,iOS,Hyderabad,1464,15,0,23905.42,0,0.6,3,0
T406,U4044,18280.95,Payment,NetBanking,Android,Hyderabad,557,14,1,21181.03,0,0.133,4,0
T407,U8429,24260.32,Transfer,Card,Android,Delhi,1963,21,0,29844.77,0,0.255,2,0
T408,U8413,19731.1,Payment,Wallet,iOS,Mumbai,1312,17,0,22486.18,0,0.268,4,0
T409,U9891,16683.04,Payment,UPI,Android,Mumbai,1801,13,1,22052.87,0,0.171,3,0
T410,U2935,3348.91,Payment,Wallet,Android,Bangalore,1188,15,0,3688.83,0,0.179,1,0
T411,U1060,14941.32,Payment,NetBanking,Android,Delhi,815,16,0,12324.48,1,0.147,5,0
T412,U3500,32413.09,Withdrawal,NetBanking,iOS,Delhi,406,20,3,20798.44,0,0.573,1,0
T413,U6040,19535.87,Payment,UPI,Android,Mumbai,923,18,0,15871.8,0,0.402,3,0
T414,U2422,5186.53,Transfer,NetBanking,Android,Hyderabad,1850,20,1,4652.99,0,0.296,4,0
T415,U5920,3062.27,Payment,Wallet,Android,Bangalore,841,8,0,1899.71,0,0.418,3,0
T416,U1135,19982.57,Payment,UPI,iOS,Hyderabad,1432,18,1,18716.49,0,0.085,7,0
T417,U6363,25017.03,Withdrawal,UPI,Android,Delhi,718,10,1,24659.88,0,0.16,2,0
T418,U7064,15439.16,Payment,Card,Android,Bangalore,1271,15,0,10892.54,0,0.247,6,0
T419,U5826,24819.38,Payment,Card,iOS,Bangalore,367,10,0,26039.5,0,0.053,1,0
T420,U5166,30889.27,Payment,UPI,Web,Delhi,575,18,0,29808.04,0,0.344,4,0
T421,U1401,703.78,Transfer,Card,Android,Mumbai,1639,14,0,928.2,0,0.477,1,0
T422,U8603,32863.45,Payment,NetBanking,Web,Delhi,1657,18,1,27527.27,0,0.179,2,0
T423,U9905,15597.49,Withdrawal,Card,Web,Bangalore,692,7,1,14873.79,1,0.066,5,0
T424,U5893,17058.32,Payment,NetBanking,iOS,Mumbai,1918,20,0,15408.76,1,0.386,5,0
T425,U5273,27867.58,Transfer,Card,Android,Bangalore,1144,9,0,22259.41,0,0.198,1,0
T426,U5047,20787.41,Payment,NetBanking,iOS,Delhi,1808,11,0,23421.76,0,0.268,4,0
T427,U7241,15094.23,Payment,Card,Android,Mumbai,1277,3,2,6038.85,1,0.846,5,1
T428,U1600,15438.46,Withdrawal,Card,Android,Hyderabad,1206,14,0,13701.75,0,0.476,1,0
T429,U2828,22478.07,Transfer,Wallet,Android,Chennai,415,9,0,17627.56,0,0.345,5,0
T430,U6131,6819.26,Withdrawal,NetBanking,iOS,Hyderabad,1419,12,2,8452.33,0,0.11,3,0
T431,U2281,22441.97,Transfer,Wallet,iOS,Hyderabad,801,9,0,29779.64,0,0.22,4,0
T432,U7778,6031.06,Transfer,Card,Android,Mumbai,1702,20,1,2956.2,0,0.048,6,0
T433,U9440,8596.84,Transfer,NetBanking,iOS,Hyderabad,477,9,1,11525.4,0,0.422,2,0
T434,U7840,11026.21,Withdrawal,NetBanking,Android,Bangalore,754,15,1,11855.95,0,0.201,1,0
T435,U7790,3698.05,Payment,Card,iOS,Hyderabad,1979,16,0,4603.08,0,0.45,3,0
T436,U4309,20581.66,Transfer,NetBanking,iOS,Delhi,525,19,0,14967.19,0,0.55,6,0
T437,U4530,30769.49,Payment,Card,Android,Hyderabad,276,11,2,28154.3,0,0.453,1,0
T438,U4408,12832.96,Transfer,NetBanking,iOS,Delhi,309,16,0,18152.79,0,0.076,1,0
T439,U7404,18622.65,Payment,Card,Web,Delhi,1278,19,2,14270.23,1,0.244,1,0
T440,U2484,23065.36,Payment,UPI,Android,Hyderabad,613,20,0,20685.59,0,0.226,3,0
T441,U6160,13377.41,Withdrawal,UPI,Android,Mumbai,826,16,0,13819.03,0,0.13,4,0
T442,U2231,23437.61,Payment,Wallet,Android,Delhi,1956,10,0,28955.1,1,0.305,3,0
T443,U5668,10415.45,Withdrawal,Wallet,iOS,Delhi,602,18,0,9305.32,0,0.346,6,0
T444,U2333,11447.52,Withdrawal,Card,Web,Delhi,1087,9,0,9213.83,0,0.262,3,0
T445,U7458,20229.03,Transfer,Wallet,Android,Hyderabad,797,20,2,22915.71,0,0.078,2,0
T446,U5040,3165.78,Payment,Card,Android,Hyderabad,691,17,1,3846.39,0,0.257,3,0
T447,U2459,20865.08,Payment,UPI,Android,Hyderabad,1303,14,0,25066.44,1,0.197,6,0
T448,U7493,9389.79,Transfer,NetBanking,iOS,Mumbai,1915,9,2,10344.82,0,0.182,1,0
T449,U8651,22317.75,Transfer,Card,iOS,Delhi,1046,12,0,26512.18,0,0.177,4,0
T450,U2953,7680.55,Payment,NetBanking,Android,Chennai,1291,16,0,9588.73,0,0.305,5,0
T451,U3786,19474.71,Payment,UPI,Android,Bangalore,1169,7,0,23984.75,0,0.471,4,0
T452,U7713,4103.54,Payment,Card,Android,Mumbai,1707,11,1,4123.67,0,0.173,4,0
T453,U7926,12734.77,Transfer,NetBanking,Android,Hyderabad,1640,21,0,13243.31,0,0.238,3,0
T454,U5370,4594.98,Payment,NetBanking,Android,Chennai,1623,20,1,5357.85,0,0.12,3,0
T455,U5055,5062.5,Transfer,NetBanking,Android,Bangalore,1483,16,0,3034.86,0,0.221,1,0
T456,U8641,27257.77,Transfer,NetBanking,Android,Mumbai,846,19,0,23263.01,0,0.161,4,0
T457,U9294,8758.22,Withdrawal,NetBanking,Android,Chennai,1683,9,0,9206.49,0,0.353,5,0
T458,U6583,16779.02,Payment,NetBanking,Android,Chennai,1909,15,0,13835.7,0,0.146,2,0
T459,U4457,4494.46,Payment,UPI,Android,Hyderabad,686,11,1,4051.52,0,0.159,8,0
T460,U9365,3136.55,Withdrawal,NetBanking,Web,Delhi,1271,19,0,3063.61,1,0.232,4,0
T461,U5186,9672.56,Payment,NetBanking,Android,Bangalore,704,10,0,13574.33,0,0.13,9,0
T462,U5865,11173.71,Payment,Card,Android,Delhi,1705,11,1,14692.43,0,0.021,6,0
T463,U1096,44851.45,Payment,Card,Android,Bangalore,20,3,4,6813.07,1,0.737,6,1
T464,U6683,4360.03,Payment,Card,iOS,Hyderabad,1927,12,0,6969.26,1,0.321,1,0
T465,U8870,18611.98,Payment,Card,Android,Mumbai,397,8,1,19667.61,0,0.126,4,0
T466,U4795,9194.91,Payment,NetBanking,Android,Mumbai,824,10,1,12767.33,1,0.198,7,0
T467,U3808,11059.18,Payment,Card,iOS,Chennai,543,11,0,11154.55,0,0.118,1,0
T468,U8856,15163.8,Withdrawal,NetBanking,iOS,Hyderabad,665,16,1,15483.5,0,0.07,2,0
T469,U7307,16502.52,Transfer,Card,Android,Delhi,1431,8,0,24575.82,0,0.215,3,0
T470,U2236,4022.31,Transfer,UPI,Android,Chennai,1602,9,0,4344.15,0,0.094,3,0
T471,U1376,12425.79,Transfer,Wallet,Android,Delhi,667,17,3,12123.49,0,0.14,2,0
T472,U2416,11286.38,Payment,UPI,iOS,Hyderabad,1553,10,0,11369.08,0,0.175,4,0
T473,U9795,17795.4,Transfer,UPI,Android,Bangalore,1069,10,1,22912.42,0,0.263,2,0
T474,U2873,9761.82,Transfer,Wallet,iOS,Chennai,834,20,1,10635.49,0,0.155,2,0
T475,U2289,9725.59,Transfer,Card,Web,Bangalore,1568,8,1,10174.14,1,0.458,1,0
T476,U3691,24068.78,Payment,NetBanking,Web,Hyderabad,317,13,1,21701.56,0,0.153,3,0
T477,U7090,6956.44,Withdrawal,Card,Android,Delhi,1619,20,1,10598.37,0,0.026,2,0
T478,U8476,7298.97,Transfer,UPI,iOS,Mumbai,1562,18,1,10581.75,0,0.251,3,0
T479,U2046,17712.59,Payment,UPI,iOS,Hyderabad,1021,16,1,16778.15,0,0.319,3,0
T480,U1769,23628.69,Payment,UPI,Web,Delhi,1575,15,1,22025.15,0,0.038,4,0
T481,U3291,26315.66,Payment,UPI,iOS,Chennai,957,9,1,13565.21,0,0.256,5,0
T482,U9064,23226.59,Transfer,NetBanking,Web,Hyderabad,1350,21,1,18319.72,0,0.087,5,0
T483,U7074,26531.43,Withdrawal,Card,Web,Bangalore,49,3,3,13287.02,0,0.889,8,1
T484,U1339,31919.1,Withdrawal,NetBanking,Android,Delhi,385,13,0,29849.25,0,0.172,2,0
T485,U9268,13047.38,Payment,UPI,Android,Bangalore,1528,20,0,14902.24,0,0.268,1,0
T486,U7808,13126.62,Withdrawal,NetBanking,Android,Chennai,90,0,2,1887.26,1,0.909,5,1
T487,U5496,28125.13,Transfer,Card,Android,Chennai,571,16,1,24016.18,0,0.104,4,0
T488,U1132,22979.19,Withdrawal,Wallet,iOS,Hyderabad,186,17,1,26576.76,1,0.145,5,0
T489,U4518,2646.49,Transfer,Card,iOS,Mumbai,1164,8,1,1865.4,0,0.119,2,0
T490,U7204,7857.43,Transfer,Card,Android,Mumbai,731,16,0,10996.29,0,0.365,8,0
T491,U1483,30224.11,Payment,UPI,Android,Delhi,391,15,0,29851.46,0,0.079,5,0
T492,U7037,29733.57,Transfer,Card,Android,Hyderabad,738,12,0,27918.28,0,0.179,4,0
T493,U7193,24167.2,Payment,NetBanking,iOS,Chennai,377,21,0,24585.27,0,0.103,1,0
T494,U2810,992.04,Payment,UPI,Android,Delhi,338,18,1,947.17,0,0.016,2,0
T495,U3565,31865.16,Payment,UPI,Web,Chennai,1114,11,0,28932.93,0,0.066,2,0
T496,U4672,23899.89,Payment,Card,Android,Chennai,699,8,0,15645.25,0,0.385,3,0
T497,U9451,17010.48,Payment,NetBanking,iOS,Mumbai,1296,12,0,15549.51,0,0.346,9,0
T498,U2560,50000.0,Transfer,Card,iOS,Hyderabad,1376,16,1,23358.62,0,0.49,4,0
T499,U8442,8275.74,Payment,UPI,Android,Bangalore,447,19,1,12643.45,0,0.134,3,0
T500,U6641,21348.34,Transfer,Wallet,iOS,Hyderabad,1355,15,0,21802.49,0,0.369,1,0
T501,U8128,5616.82,Payment,Card,iOS,Delhi,1368,11,2,5155.29,0,0.067,2,0
T502,U9209,31988.57,Payment,UPI,Android,Hyderabad,518,11,3,24072.01,0,0.527,2,0
T503,U8282,37254.81,Transfer,NetBanking,Web,Delhi,1593,9,3,11910.37,0,0.815,6,1
T504,U8204,24039.53,Withdrawal,Card,Android,Chennai,204,9,0,27442.43,0,0.343,2,0
T505,U7634,29523.04,Payment,UPI,iOS,Bangalore,1459,8,0,23087.57,0,0.131,1,0
T506,U9770,18526.09,Transfer,Card,iOS,Delhi,662,18,0,26353.23,0,0.287,3,0
T507,U6025,45083.99,Payment,UPI,Web,Mumbai,1907,21,0,28564.45,0,0.029,2,0
T508,U9070,42877.76,Transfer,NetBanking,iOS,Delhi,635,13,1,29232.42,0,0.213,1,0
T509,U1280,2005.67,Transfer,NetBanking,iOS,Chennai,1648,12,1,1819.31,0,0.251,3,0
T510,U4524,16210.66,Payment,NetBanking,Web,Delhi,302,17,1,16510.16,0,0.177,4,0
T511,U1243,1216.56,Transfer,UPI,Android,Delhi,1243,7,0,1588.97,0,0.166,6,0
T512,U8552,25685.74,Payment,UPI,Android,Hyderabad,1866,17,1,27126.65,0,0.053,1,0
T513,U7927,32432.98,Payment,NetBanking,Android,Chennai,690,8,1,16952.92,0,0.437,7,0
T514,U1494,558.3,Payment,UPI,iOS,Hyderabad,1113,19,0,575.58,0,0.145,3,0
T515,U6818,10072.97,Transfer,Wallet,Android,Delhi,788,13,0,9678.47,0,0.13,3,0
T516,U5110,22315.12,Payment,Card,Web,Bangalore,1777,13,1,16693.59,0,0.21,2,0
T517,U8264,2032.1,Transfer,Wallet,iOS,Chennai,1205,15,0,2327.64,1,0.135,2,0
T518,U8074,4177.32,Payment,UPI,Android,Mumbai,1785,8,0,7432.69,0,0.252,1,0
T519,U9990,21800.89,Withdrawal,NetBanking,Android,Delhi,1101,10,0,15128.97,0,0.373,6,0
T520,U5964,23473.34,Payment,NetBanking,Android,Hyderabad,360,21,2,25584.76,0,0.18,2,0
T521,U6170,24748.32,Payment,Card,Android,Delhi,1028,16,2,28165.65,0,0.538,1,0
T522,U3765,17414.86,Transfer,Wallet,Android,Chennai,659,14,3,21919.59,0,0.332,5,0
T523,U8296,26530.46,Payment,Card,iOS,Bangalore,1661,11,2,24025.05,0,0.495,4,0
T524,U5281,2222.03,Payment,UPI,Android,Mumbai,708,21,2,4592.9,0,0.051,1,0
T525,U2185,22772.83,Transfer,Card,Web,Bangalore,1499,13,1,20983.99,0,0.104,5,0
T526,U5893,25436.37,Payment,Wallet,Web,Delhi,389,9,0,25325.75,0,0.133,1,0
T527,U7217,17132.44,Transfer,NetBanking,iOS,Chennai,1071,15,0,13742.07,1,0.153,4,0
T528,U4936,36018.24,Transfer,UPI,Android,Hyderabad,1299,21,4,12162.32,0,0.864,5,1
T529,U9304,6845.47,Transfer,UPI,iOS,Chennai,966,21,1,7908.25,0,0.192,2,0
T530,U3445,15782.06,Payment,Card,Web,Hyderabad,190,11,2,15095.74,0,0.279,1,0
T531,U1435,8387.88,Payment,UPI,Web,Mumbai,569,8,0,7485.71,0,0.071,3,0
T532,U6892,3980.85,Withdrawal,Card,Web,Delhi,1540,15,0,3088.5,0,0.115,2,0
T533,U5374,16992.02,Transfer,NetBanking,Android,Mumbai,1683,14,1,16787.97,0,0.258,1,0
T534,U1127,26175.42,Payment,Card,Android,Bangalore,709,10,0,27485.04,0,0.513,1,0
T535,U4900,23702.52,Transfer,Wallet,Android,Mumbai,374,7,0,18509.72,0,0.07,5,0
